Name,Definition,Synonym,Output
ataxia with oculomotor apraxia type 1,An autosomal recessive cerebellar ataxia that is characterized by progressive cerebellar ataxia including oculomotor apraxia,amyotrophic lateral sclerosis 8,autosomal recessive cerebellar ataxia
ataxia with oculomotor apraxia type 2,An autosomal recessive cerebellar ataxia that is characterized by the onset of ataxia between age three and thirty including axonal sensorimotor neuropathy,amyotrophic lateral sclerosis 8,autosomal recessive cerebellar ataxia
obsolete CLN3 disease,An autosomal recessive cerebellar ataxia that is characterized by the onset of ataxia between age three and thirty including axonal sensorimotor neuropathy,amyotrophic lateral sclerosis 8,autosomal recessive cerebellar ataxia
Charlevoix-Saguenay spastic ataxia,An autosomal recessive cerebellar ataxia that is characterized by early onset of cerebellar ataxia,clear-cell ovarian carcinoma,autosomal recessive cerebellar ataxia
cerebellar ataxia,An autosomal recessive cerebellar ataxia that is characterized by congenital onset of nonprogressive cerebellar ataxia,CAMRQ,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 10,An autosomal recessive cerebellar ataxia that is characterized by ataxia,SCAR10,autosomal recessive cerebellar ataxia
ataxia with oculomotor apraxia type 3,An early-onset Parkinson's disease that is characterized by supranuclear gaze palsy,ataxia-oculomotor apraxia 3,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 16,A spondyloepimetaphyseal dysplasia that has_material_basis_in mutations in the COL2A1 gene which results_in short stature and multiple skeletal abnormalities (lordosis,NANCE-SWEENEY CHONDRODYSPLASIA,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 18,An osteochondrodysplasia that has_material_basis_in mutation in the FGFR3 gene which affects ossification of cartilage and results_in short limb dwarfism.,Baker's disease,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 15,An achondrogenesis that has_material_basis_in mutations in the COL2A1 gene which results_in underdeveloped lungs,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 14,An achondrogenesis that has_material_basis_in mutations in the COL2A1 gene which results_in underdeveloped lungs,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 7,An achondrogenesis that has_material_basis_in mutations in the COL2A1 gene which results_in underdeveloped lungs,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 12,An achondrogenesis that has_material_basis_in mutations in the COL2A1 gene which results_in underdeveloped lungs,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 2,An autosomal recessive cerebellar ataxia that is characterized by juvenile onset of progressive cerebellar ataxia,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 13,An autosomal recessive cerebellar ataxia that is characterized by juvenile onset of progressive cerebellar ataxia,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 11,An autosomal recessive cerebellar ataxia that is characterized by juvenile onset of progressive cerebellar ataxia,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 17,An autosomal recessive cerebellar ataxia that is characterized by juvenile onset of progressive cerebellar ataxia,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 19,An autosomal recessive cerebellar ataxia that is characterized by juvenile onset of progressive cerebellar ataxia,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 20,An autosomal recessive cerebellar ataxia that is characterized by juvenile onset of progressive cerebellar ataxia,achondrogenesis Fraccaro type,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 25,A Meier-Gorlin syndrome that has_material_basis_in compound heterozygous mutation in the MCM5 gene on chromosome 22q12.,Alwadei syndrome,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 26,A Meier-Gorlin syndrome that has_material_basis_in compound heterozygous mutation in the MCM5 gene on chromosome 22q12.,Alwadei syndrome,autosomal recessive cerebellar ataxia
autosomal recessive spinocerebellar ataxia 21,An autosomal recessive cerebellar ataxia that has_material_basis_in homozygous or compound heterozygous mutation in the SCYL1 gene on chromosome 11q13.,SCAR21,autosomal recessive cerebellar ataxia
ataxia telangiectasia,An acquired metabolic disease that has_material_basis_in the presence of abnormally-high levels of prolactin in the blood.,Louis Bar syndrome,autosomal recessive cerebellar ataxia
Friedreich ataxia,An acquired metabolic disease that has_material_basis_in the presence of abnormally-high levels of prolactin in the blood.,Friedreich's tabes,autosomal recessive cerebellar ataxia
