Name,Definition,Synonym,Output
neuronal ceroid lipofuscinosis 4B,A neuronal ceroid lipofuscinosis that is characterized by autosomal dominant inhetitance,neuronal ceroid lipofuscinosis 4 Parry type,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 1,A neuronal ceroid lipofuscinosis that is characterized by variable age of onset of symptoms (progressive dementia,neuronal ceroid lipofuscinosis 1 variable age of onset,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 7,A neuronal ceroid lipofuscinosis that is characterized by late-infantile onset of symptoms (seizures or motor impairment followed by mental regression,CLN7,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 8,A neuronal ceroid lipofuscinosis that is characterized by a late infantile onset of symptoms (seizures or motor impairment followed by mental regression,CLN8,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 8 northern epilepsy variant,A neuronal ceroid lipofuscinosis that is characterized by onset at 5 to 10 years of age of epilepsy followed by progressive mental retardation and a mixed combination of 'granular,progressive epilepsy-intellectual disability syndrome,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 10,A neuronal ceroid lipofuscinosis that has_material_basis_in homozygous or compound heterozygous mutation in the CTSD gene on chromosome 11p15.,neuronal ceroid lipofuscinosis due to cathepsin D deficiency,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 2,A neuronal ceroid lipofuscinosis that is characterized by 'curvilinear' profile lipopigment pattern and has_material_basis_in homozygous or compound heterozygous mutation in the TPP1 gene on chromosome 11p15.,neuronal ceroid lipofuscinosis 2 variable age at onset,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 13,A neuronal ceroid lipofuscinosis that is characterized by autosomal recessive inheritance with adult onset of progressive cognitive decline and motor dysfunction leading to dementia and often early death and has_material_basis_in homozygous or compound heterozygous mutation in the CTSF gene on chromosome 11q13.,neuronal ceroid lipofuscinosis 13 Kufs type,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 5,A neuronal ceroid lipofuscinosis that is characterized by lipopigment patterns with mixed combinations of 'granular,neuronal ceroid lipofuscinosis 5 variable age of onset,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 6,A neuronal ceroid lipofuscinosis that is characterized by lipopigment patterns with mixed combinations of 'granular,neuronal ceroid lipofuscinosis 6 variable age of onset,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 4A,A neuronal ceroid lipofuscinosis that is characterized by adult-onset of progressive dementia,CLN4A,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 3,A neuronal ceroid lipofuscinosis that is characterized by juvenile-onset of progressive dementia,juvenile neuronal ceroid lipofuscinosis,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 11,A neuronal ceroid lipofuscinosis that is characterized by autosomal recessive inheritance with rapidly progressive visual loss due to retinal dystrophy,CLN11,neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 9,A neuronal ceroid lipofuscinosis that is characterized by juvenile-onset of progressive vision loss,CLN9,neuronal ceroid lipofuscinosis
