Name,Definition,Synonym,Output
hypertrophic cardiomyopathy 1,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the MYH7 gene on chromosome 14q12.,hypertrophic cardiomyopathy 19,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 2,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the cardiac troponin-T2 gene (TNNT2).,CMH2,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 3,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the alpha-tropomyosin gene (TPM1) on chromosome 15q22.,CMH3,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 4,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous,CMH4,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 21,A familial hypertrophic cardiomyopathy associated that has_material_basis_in  region 7p12.1-q21 variation.,CMH21,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 6,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the gene encoding the gamma-2 regulatory subunit of AMP-activated protein kinase (PRKAG2).,CMH6,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 7,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the TNNI3 gene on chromosome 19q13.4.,CMH7,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 8,A familial hypertrophic cardiomyopathy that has_material_basis_in homozygous or heterozygous mutation in the MYL3 gene.,cardiomyopathy,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 9,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the TTN gene on chromosome 2q31.,CMH9,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 10,A familial hypertrophic cardiomyopathy that has_material_basis_in mutation in the MYL2 gene.,CMH10,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 11,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the ACTC1 gene on chromosome 15q14.,CMH11,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 12,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the CSRP3 gene on chromosome 11p15.,CMH12,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 13,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the TNNC1 gene on chromosome 3p21.,CMH13,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 14,A familial hypertrophic cardiomyopathy that has_material_basis_in mutation in the MYH6 gene.,CMH14,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 15,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the vinculin gene (VCL) on chromosome 10q22.,CMH15,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 16,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the MYOZ2 gene on chromosome 4q26.,CMH16,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 17,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the junctophilin gene (JPH2) on chromosome 20q12.,CMH17,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 18,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the gene encoding phospholamban (PLN) on chromosome 6q22.1.,CMH18,familial hypertrophic cardiomyopathy
obsolete hypertrophic cardiomyopathy 19,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the gene encoding phospholamban (PLN) on chromosome 6q22.1.,CMH18,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 20,A familial hypertrophic cardiomyopathy that hhas_material_basis_in heterozygous mutation in the NEXN gene on chromosome 1p31.1.,CMH20,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 26,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the FLNC gene on chromosome 7q32.,CMH26,familial hypertrophic cardiomyopathy
hypertrophic cardiomyopathy 25,A familial hypertrophic cardiomyopathy that has_material_basis_in heterozygous mutation in the TCAP gene on chromosome 17q12.,CMH25,familial hypertrophic cardiomyopathy
