Name,Definition,Synonym,Output
Plasmodium ovale malaria,A malaria characaterized as a relatively mild form caused by a parasite Plasmodium ovale,Ovale malaria,malaria
obsolete childhood schizophrenia,A malaria characaterized as a relatively mild form caused by a parasite Plasmodium ovale,Schizophrenic syndrome of childhood NOS,malaria
obsolete acute undifferentiated schizophrenia,A malaria characaterized as a relatively mild form caused by a parasite Plasmodium ovale,acute schizophrenic episode,malaria
obsolete chronic undifferentiated schizophrenia,A malaria characaterized as a relatively mild form caused by a parasite Plasmodium ovale,Unspecified schizophrenia,malaria
Plasmodium vivax malaria,A malaria that is caused by the protozoan parasite Plasmodium vivax,Vivax Malaria,malaria
obsolete transient disorder of initiating or maintaining sleep,A malaria that is caused by the protozoan parasite Plasmodium vivax,Vivax Malaria,malaria
Plasmodium falciparum malaria,A malaria described as a severe form of the disease caused by a parasite Plasmodium falciparum,malignant tertian fever,malaria
blackwater fever,A malaria that presents as a rare febrile complication of repeated malarial attacks characterized by intravascular haemolysis,Malarial Hemoglobinuria,malaria
cerebral malaria,A malaria that involves neurologic damage resulting from blockage of the blood vessels,Malarial encephalitis,malaria
Plasmodium malariae malaria,A malaria caused by a parasite Plasmodium malariae,Quartan Malaria,malaria
mixed malaria,A malaria that involves infection with more than one species of Plasmodium at the same time.,Malaria fever by more than one parasite,malaria
obsolete avian malaria,A malaria characterized as a vector-borne infectious disease of birds caused by protozoan parasites Plasmodium relictum,Avian malaria (disorder),malaria
obsolete gonococcal pericarditis,A malaria characterized as a vector-borne infectious disease of birds caused by protozoan parasites Plasmodium relictum,Gonococcal pericarditis (disorder),malaria
