Name,Definition,Synonym,Output
atrial heart septal defect 1,An atrial heart septal defect type 1 associated with variation in the region 5p.,atrial septal defect 1,atrial heart septal defect
atrial heart septal defect 2,An atrial heart septal defect type 2 that has_material_basis_in heterozygous mutation in the GATA4 gene on chromosome 8p23.,atrial septal defect 2,atrial heart septal defect
atrial heart septal defect 3,An atrial heart septal defect type 3 that has_material_basis_in heterozygous mutation in the myosin heavy chain-6 gene (MYH6) on chromosome 14q12.,atrial septal defect 3,atrial heart septal defect
atrial heart septal defect 4,An atrial heart septal defect type 4 that has_material_basis_in mutation in the TBX20 gene.,atrial septal defect 4,atrial heart septal defect
atrial heart septal defect 5,An atrial heart septal defect type 5 that has_material_basis_in heterozygous mutation in the ACTC1 gene on chromosome 15q14.,atrial septal defect 5,atrial heart septal defect
atrial heart septal defect 6,An atrial heart septal defect type 6 that has_material_basis_in heterozygous mutation in the TLL1 gene on chromosome 4q32.,atrial septal defect 6,atrial heart septal defect
atrial heart septal defect 7,An atrial heart septal defect that has_material_basis_in heterozygous mutation in the NKX2-5 gene on chromosome 5q35.,atrial septal defect-atrioventricular conduction defects syndrome,atrial heart septal defect
atrial heart septal defect 8,An atrial heart septal defect that has_material_basis_in heterozygous mutation in the CITED2 gene on chromosome 6q23.3.,atrial septal defect 8,atrial heart septal defect
atrial heart septal defect 9,An atrial heart septal defect that has_material_basis_in heterozygous mutation in the GATA6 gene on chromosome 18q11.,atrial septal defect 9,atrial heart septal defect
patent foramen ovale,A sarcoma and malignant tumor of nasal sinuses that is located_in the paranasal sinus.,Persistent ostium secundum,atrial heart septal defect
Lutembacher's syndrome,A rectum cancer that derives_from epithelial cells of glandular origin.,Lutembacher's anomaly,atrial heart septal defect
