Name,Definition,Synonym,Output
congenital muscular dystrophy-dystroglycanopathy type A11,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in B3GALNT2 on 1q42.3.,Walker-Warburg syndrome or muscle-eye-brain disease B3GALNT2-related,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A8,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in POMGNT2 on 3p22.1.,Walker-Warburg syndrome or muscle-eye-brain disease GTDC2-related,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A9,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in DAG1 on 3p21.31.,Walker-Warburg syndrome or muscle-eye-brain disease DAG1-related,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy A14,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in in GMPPB on 3p21.31.,Walker-Warburg syndrome or muscle-eye-brain disease GMPPB-related,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy A7,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in ISPD on 7p21.2-p21.1.,Walker-Warburg syndrome or muscle-eye-brain disease ISPD-related,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A12,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in POMK on 8p11.21.,Walker-Warburg syndrome or muscle-eye-brain disease POMK-related,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A3,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in POMGNT1 on 1p34.1.,Walker-Warburg syndrome or muscle-eye-brain disease,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A1,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in POMT1 on 9q34.13.,Walker-Warburg syndrome or muscle-eye-brain disease,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A13,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in B4GAT1 on 11q13.2.,Walker-Warburg syndrome or muscle-eye-brain disease,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A10,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in RXYLT1 on 12q14.2.,Walker-Warburg syndrome or muscle-eye-brain disease,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A2,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in POMT2 on 14q24.3.,Walker-Warburg syndrome or muscle-eye-brain disease,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A5,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in FKRP on 19q13.32.,Walker-Warburg syndrome or muscle-eye-brain disease,congenital muscular dystrophy-dystroglycanopathy type A
congenital muscular dystrophy-dystroglycanopathy type A6,A congenital muscular dystrophy-dystroglycanopathy type A that has_material_basis_in homozygous or compound heterozygous mutation in LARGE on 22q12.3.,Walker-Warburg syndrome or muscle-eye-brain disease,congenital muscular dystrophy-dystroglycanopathy type A
