Name,Definition,Synonym,Output
lambda 5 deficiency,A B cell deficiency that has_material_basis_in mutations in the IGLL1 gene. Lambda 5 mutations can cause a block in B cell development at the transition between the pro-B cell and the pre-B cell stage.,type 3 hyper-IgM immunodeficiency,B cell deficiency
immunoglobulin alpha deficiency,A B cell deficiency that is an autosomal recessive disorder that has_material_basis_in mutation in the IgA (CD79 alpha) antigen receptor.,IgA deficiency,B cell deficiency
immunoglobulin beta deficiency,A B cell deficiency that is characterized by mucosal infections and autoimmune diseases due to lack of production of immunoglobulin A antibody,IgB deficiency,B cell deficiency
congenital hypogammaglobulinemia,A dysgammaglobulinemia that is characterized by isolated deficiency of an IgG subclass,Congenital hypogammaglobulinemia,B cell deficiency
obsolete immunodeficiency with increased IgM,A dysgammaglobulinemia that is characterized by isolated deficiency of an IgG subclass,Congenital hypogammaglobulinemia,B cell deficiency
agammaglobulinemia,A B cell deficiency that is caused by a reduction in all types of gamma globulins.,mu heavy chain deficiency,B cell deficiency
obsolete nephrotic syndrome with lesion of endothelial glomerulonephritis,A B cell deficiency that is caused by a reduction in all types of gamma globulins.,mu heavy chain deficiency,B cell deficiency
obsolete nephrotic syndrome with lesion of segmental hyalinosis,A B cell deficiency that is caused by a reduction in all types of gamma globulins.,mu heavy chain deficiency,B cell deficiency
obsolete nephrotic syndrome with lesion of hypocomplementemic glomerulonephritis,A B cell deficiency that is caused by a reduction in all types of gamma globulins.,Nephrotic syndrome with Lesion of Hypocomplementemic Glomerulonephritis,B cell deficiency
obsolete nephrotic syndrome with lesion of mesangiocapillary glomerulonephritis,A B cell deficiency that is caused by a reduction in all types of gamma globulins.,Nephrotic syndrome with Lesion of Mesangiocapillary Glomerulonephritis,B cell deficiency
obsolete nephrotic syndrome with lesion of persistent glomerulonephritis,A B cell deficiency that is caused by a reduction in all types of gamma globulins.,Nephrotic syndrome with Lesion of Persistent Glomerulonephritis,B cell deficiency
obsolete nephrotic syndrome with lesion of membranous glomerulonephritis,A B cell deficiency that is caused by a reduction in all types of gamma globulins.,Nephrotic syndrome with lesion of membranous glomerulonephritis,B cell deficiency
obsolete abortion complicated by embolism,A B cell deficiency that is caused by a reduction in all types of gamma globulins.,Nephrotic syndrome with lesion of membranous glomerulonephritis,B cell deficiency
hyperimmunoglobulin syndrome,A B cell deficiency that is characterized by relative predominance of certain immunoglobulin subtypes and deficiencies of others.,labyrinthine disease,B cell deficiency
selective immunoglobulin deficiency disease,A B cell deficiency that is characterized by deficiency of an immunoglobulin subtype. The clinical course and prognosis is dependent upon the severity of the selective deficiency and associated morbidity.,Selective immunoglobulin E deficiency,B cell deficiency
