Name,Definition,Synonym,Output
gallbladder adenoma,A biliary tract benign neoplasm that has_material_basis_in epithelial tissue of glandular origin located_in the gallbladder.,adrenocortical adenoma,cell type benign neoplasm
ameloblastoma,A cell type benign neoplasm that has_material_basis_in odontogenic epithelium.,adrenocortical adenoma,cell type benign neoplasm
leiomyoma,A cell type benign neoplasm that is a benign tumor of smooth muscle cells.,leiomyomatous tumor,cell type benign neoplasm
breast adenoma,A breast benign neoplasm that is has_material_basis_in epithelial tissue in which tumor cells form glands or glandlike structures.,Ademoma - breast,cell type benign neoplasm
chondroma,A cell type benign neoplasm that is a cartilaginous tumor encapsulated with a lobular growing pattern.,central Chondroma,cell type benign neoplasm
papilloma,A cell type benign neoplam that is composed of epithelial tissue on papillae of vascularized connective tissue.,papillomatosis,cell type benign neoplasm
Wolffian duct adenoma,A reproductive organ benign neoplasm that derives_from glandular epithelial cells and that is located_in the region of the Wolffian duct.,Wolffian duct adenoma,cell type benign neoplasm
adenofibroma,A cell type benign neoplasm that is composed_of glandular and fibrous tissues,adenofibroma,cell type benign neoplasm
squamous cell neoplasm,A cell type benign neoplasm composed_of epithelial cells located_in the ectodermal or endodermal cells linking body cavities.,squamous cell tumor,cell type benign neoplasm
obsolete papillary epithelial neoplasm,A cell type benign neoplasm composed_of epithelial cells located_in the ectodermal or endodermal cells linking body cavities.,squamous cell tumor,cell type benign neoplasm
obsolete respiratory tract papilloma,A cell type benign neoplasm composed_of epithelial cells located_in the ectodermal or endodermal cells linking body cavities.,papilloma of the respiratory tract,cell type benign neoplasm
gonadoblastoma,A cell type benign neoplasm that is composed_of a mixture of gonadal elements,Yersiniosis [Ambiguous],cell type benign neoplasm
angiomyolipoma,A cell type benign neoplasm that is primarily located in the kidneys but may be found in the lungs,Angiomyolipoma,cell type benign neoplasm
lipoma,A cell type benign neoplasm that is composed of lipocytes.,tumor of adipose tissue,cell type benign neoplasm
benign mastocytoma,A retinoblastoma that has spread from the soft tissues surrounding the eye or to the optic nerve beyond the margin of resection to other parts of the body.,benign Mastocytoma,cell type benign neoplasm
adenoma,A cell type benign neoplasm that is composed_of epithelial tissue in which tumor cells form glands or glandlike structures.,adenomas,cell type benign neoplasm
