Name,Definition,Synonym,Output
exocervical carcinoma,A cervix carcinoma that is located_in the exocervix.,carcinoma of the Exocervix,cervix carcinoma
cervical squamous cell carcinoma,A cervix carcinoma that has_material_basis_in squamous cells of the cervix.,squamous cell carcinoma of the Cervix Uteri,cervix carcinoma
cervical adenoid cystic carcinoma,A cervix carcinoma that is characterized by its resemblance to adenoid cystic carcinoma of the salivary glands. It shows pseudoglandular,adenoid cystic carcinoma of the Cervix Uteri,cervix carcinoma
cervical adenoid basal carcinoma,A cervix carcinoma that has_material_basis_in epithelium and is characterized by the presence of small,carcinoma of the eyelid,cervix carcinoma
cervical large cell neuroendocrine carcinoma,A cervix carcinoma that has_material_basis_in neuroendocrine tissue and is characerized by a diffuse,Forestier disease,cervix carcinoma
obsolete papillotubular adenocarcinoma,A cervix carcinoma that has_material_basis_in neuroendocrine tissue and is characerized by a diffuse,Tubulopapillary adenocarcinoma,cervix carcinoma
obsolete regressing nevus,A cervix carcinoma that has_material_basis_in neuroendocrine tissue and is characerized by a diffuse,regressing naevus,cervix carcinoma
obsolete menopausal syndrome,A cervix carcinoma that has_material_basis_in neuroendocrine tissue and is characerized by a diffuse,MENOPAUSE SYNDROME,cervix carcinoma
cervix small cell carcinoma,An orofacial cleft characterized by a fissure of the soft and/or hard palate,small cell carcinoma of the Cervix Uteri,cervix carcinoma
endocervical carcinoma,A cervix carcinoma that is located_in the endocervix.,carcinoma of the Endocervix,cervix carcinoma
