Name,Definition,Synonym,Output
Andersen-Tawil syndrome,A long QT syndrome that has_material_basis_in autosomal dominant inheritance of a mutation in the KCNJ2 gene which disrupts the rhythm of the heart's lower chambers (ventricular arrhythmia) and results_in an unusually small lower jaw (micrognathia),Potassium-Sensitive Cardiodysrhythmic Type,long QT syndrome
long QT syndrome 1,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the KCNQ1 gene on chromosome 11p15.5-p15.4.,ventricular fibrillation with prolonged QT interval,long QT syndrome
long QT syndrome 2,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the KCNH2 gene on chromosome 7q36.1.,LQT2,long QT syndrome
long QT syndrome 3,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the SCN5A gene on chromosome 3p22.2.,LQT3,long QT syndrome
long QT syndrome 5,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the KCNE1 gene on chromosome 21q22.12.,LQT5,long QT syndrome
long QT syndrome 6,A long QT interval syndrome that has_material_basis_in dominant inheritance of mutation in the KCNE2 gene on chromosome 21q22.11.,LQT6,long QT syndrome
obsolete Timothy syndrome,A long QT interval syndrome that has_material_basis_in dominant inheritance of mutation in the KCNE2 gene on chromosome 21q22.11.,LQT6,long QT syndrome
long QT syndrome 9,A long QT syndrome that has_material_basis_in mutation of the CAV3 gene on chromosome 3p25.3.,LQT9,long QT syndrome
long QT syndrome 10,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the SCN4B gene on chromosome 11q23.3.,LQT10,long QT syndrome
long QT syndrome 11,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the AKAP9 gene on chromosome 7q21.2.,LQT11,long QT syndrome
long QT syndrome 12,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the SNTA1 gene on chromosome 20q11.21.,LQT12,long QT syndrome
long QT syndrome 13,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the KCNJ5 gene on chromosome 11q24.3.,LQT13,long QT syndrome
long QT syndrome 14,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the CALM1 gene on chromosome 14q32.11.,LQT14,long QT syndrome
long QT syndrome 15,A long QT syndrome that has_material_basis_in dominant inheritance of mutation in the CALM2 gene on chromosome 2p21.,LQT15,long QT syndrome
Jervell-Lange Nielsen syndrome,A bronchial disease that is characterized by chronic inflammation and narrowing of the airways,Jervell and Lange-Nielson syndrome,long QT syndrome
