Name,Definition,Synonym,Output
amyotrophic lateral sclerosis type 8,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the VAPB gene on chromosome 20.,amyotrophic lateral sclerosis 8,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 1,The most common type of familial ALS that has_material_basis_in mutation in the SOD1 gene on chromosome 21.,amyotrophic lateral sclerosis 1,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 2,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the alsin gene on chromosome 2.,amyotrophic lateral sclerosis 2,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 3,An amyotrophic lateral sclerosis that has_material_basis_in mutation in loci on chromosome 18.,amyotrophic lateral sclerosis 3,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 4,An amyotrophic lateral sclerosis with juvenile onset that has_material_basis_in mutation in the SETX gene on chromosome 9.,distal hereditary motor neuropathy with upper motor neuron signs,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 5,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the SPG11 gene on chromosome 15q21.,amyotrophic lateral sclerosis 5,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 6,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the FUS gene on chromosome 16.,autosomal recessive amyotrophic lateral sclerosis 6,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 7,An amyotrophic lateral sclerosis that has_material_basis_in mutation in loci on chromosome 20.,amyotrophic lateral sclerosis 7,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 9,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the ANG gene on chromosome 14.,amyotrophic lateral sclerosis 9,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 10,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the TARDBP gene on chromosome 1.,TARDBP-related frontotemporal lobar degeneration with TDP43 inclusions,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 11,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the FIG4 gene on chromosome 6.,amyotrophic lateral sclerosis 11,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 12,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the OPTN gene on chromosome 10.,amyotrophic lateral sclerosis 12,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 13,An amyotrophic lateral sclerosis where a mutation that has_material_basis_in the ATXN2 gene on chromosome 12 contributes to suscepitbility.,amyotrophic lateral sclerosis 13,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 14,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the VCP gene on chromosome 9.,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 15,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the UBQLN2 gene on chromosome X.,amyotrophic lateral sclerosis 15,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 16,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the SIGMAR1 gene (SETX) on chromosome 9.,amyotrophic lateral sclerosis 16,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 17,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the CHMP2B gene on chromosome 3.,CHMP2B-related amyotrophic lateral sclerosis,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 18,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the PFN1 gene on chromosome 17.,amyotrophic lateral sclerosis 18,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 19,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the ERBB4 gene on chromosome 2.,amyotrophic lateral sclerosis 19,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 20,An amyotrophic lateral sclerosis with juvenile onset that has_material_basis_in mutation in the HNRNPA1 gene on chromosome 12.,amyotrophic lateral sclerosis 20,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 21,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the MATR3 gene on chromosome 5.,ALS21,amyotrophic lateral sclerosis
FTDALS1,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the C9ORF72 gene on chromosome 9. It is characterized by adult onset of either frontotemporal dementia and/or amyotrophic lateral sclerosis.,FTDMND,amyotrophic lateral sclerosis
FTDALS2,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the CHCHD10 gene on chromosome 22. It is characterized by adult onset of either frontotemporal dementia and/or amyotrophic lateral sclerosis.,frontotemporal dementia and/or amyotrophic lateral sclerosis 2,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 22,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the TUBA4A gene on chromosome 2q35.,amyotrophic lateral sclerosis 22,amyotrophic lateral sclerosis
amyotrophic lateral sclerosis type 23,An epidermolysis bullosa dystrophica that is characterized by recurrent blistering at the level of the lamina densa secondary to minor trauma,Primary mediastinal clear cell lymphoma of B-cell type,amyotrophic lateral sclerosis
juvenile amyotrophic lateral sclerosis with dementia,A juvenile amyotrophic lateral sclerosis that is slowly progressive with concomitantly progressive dementia.,ALS-dementia complex,amyotrophic lateral sclerosis
FTDALS3,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the SQSTM1 gene on chromosome 5q35.,frontotemporal dementia and/or amyotrophic lateral sclerosis 3,amyotrophic lateral sclerosis
FTDALS4,An amyotrophic lateral sclerosis that has_material_basis_in mutation in the TBK1 gene on chromosome 12q14.,frontotemporal dementia and/or amyotrophic lateral sclerosis 4,amyotrophic lateral sclerosis
